date,date,open,high,low,close,volume,SMA_50,SMA_200,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,RSI_14,MACD_8_21_9,MACDh_8_21_9,MACDs_8_21_9,VOLUME_SMA_20
2021-04-06,2021-04-06,3223.75,3247.31,3217.04,3223.82,2537809.0,3299.7149999999983,3394.6518999999994,3246.924573682948,3369.7209999999927,3492.5174263170375,7.2882251270680865,-0.09407673486887462,38.861597117729616,-19.753489131770948,-26.745822310935402,6.992333179164455,3822195.05
2021-04-05,2021-04-05,3173.0,3235.955,3161.24,3226.73,3334882.0,3296.586999999998,3394.8937999999994,3224.413026637649,3361.732999999993,3499.0529733623366,8.169594275473038,0.00843640333455746,39.219874820742795,-29.386560355848815,-29.103114828010614,-0.2834455278381993,3695162.65
2021-04-01,2021-04-01,3117.94,3162.44,3115.55,3161.0,2940318.0,3292.1295999999984,3394.484999999999,3192.325524330568,3346.411999999993,3500.498475669418,9.209055888481473,-0.10164916873617558,34.32667691847116,-44.23536707275525,-35.16153723593364,-9.07382983682161,3491711.25
2021-03-31,2021-03-31,3064.06,3119.33,3062.5,3094.08,3093896.0,3287.0745999999986,3393.833999999999,3148.8496247384955,3327.550499999993,3506.2513752614905,10.740685994787928,-0.1532438625674045,30.196069025832106,-62.628354305461926,-42.84361957491225,-19.784734730549673,3262287.0
2021-03-30,2021-03-30,3070.01,3073.0,3034.0,3055.29,2337603.0,3281.187399999999,3392.589749999999,3103.174864811095,3307.389999999993,3511.605135188891,12.349020538182574,-0.11724122398372182,28.08634357102261,-79.46191387797217,-47.741743317937996,-31.72017056003417,3147572.95
2021-03-29,2021-03-29,3055.4394,3091.25,3028.445,3075.73,2745968.0,3277.0789999999993,3391.4321999999993,3069.2897441007135,3290.304999999993,3511.3202558992725,13.434332434183457,0.014569708939507436,30.82884192393511,-87.07509915392984,-44.28394287511654,-42.791156278813304,3093514.35
2021-03-26,2021-03-26,3044.06,3056.66,2996.0,3052.03,3312924.0,3272.8373999999994,3390.5437499999994,3035.5793967349778,3272.456499999993,3509.333603265008,14.477020749703819,0.03472392020645766,29.427511100922487,-93.81118774998185,-40.81602517693484,-52.99516257304701,3015125.15
2021-03-25,2021-03-25,3072.99,3109.78,3037.14,3046.26,3563469.0,3269.802399999999,3389.5196499999997,3003.6795024735284,3257.725499999993,3511.771497526458,15.596525706445515,0.08380470060748761,29.080930766262718,-97.43657993405986,-35.55313388881028,-61.883446045249585,3033466.0
2021-03-24,2021-03-24,3151.04,3160.31,3085.15,3087.07,2958981.0,3267.4193999999993,3388.6295999999998,2983.293207249764,3246.626999999993,3509.9607927502225,16.221992409367008,0.19704419942917864,34.91913355140555,-92.67268390393156,-24.631390286945575,-68.04129361698598,3052385.55
2021-03-23,2021-03-23,3127.0,3182.0,3120.8501,3137.5,3817263.0,3266.429199999999,3387.8813999999998,2973.5628331178254,3235.4009999999935,3497.2391668821615,16.185824686471232,0.31305055491766653,41.34495398482885,-80.80997592497351,-10.214945846390023,-70.59503007858349,3132690.4
2021-03-22,2021-03-22,3067.85,3126.58,3060.05,3110.87,2902179.0,3263.9667999999992,3386.6835499999997,2961.1734918871316,3224.209999999993,3487.246508112855,16.316338458900766,0.28455462168893625,39.14689442927842,-74.28654652722616,-2.9532131589141386,-71.33333336831203,3146647.75
2021-03-19,2021-03-19,3029.23,3077.285,3016.63,3074.96,4625354.0,3261.0929999999994,3385.0179,2947.838930725819,3209.3574999999933,3470.8760692741675,16.297253844370708,0.24304405921727917,36.34117146252977,-72.88873692220841,-1.2443228431171036,-71.6444140790913,3241645.2
2021-03-18,2021-03-18,3101.0,3116.63,3025.0,3027.99,3657027.0,3257.191399999999,3383.4861499999997,2933.1713868111565,3190.784999999993,3448.3986131888296,16.14735014667783,0.1840326138342292,33.008704930973856,-76.59566473841369,-3.9610005274579123,-72.63466421095578,3265194.1
2021-03-17,2021-03-17,3073.22,3173.05,3070.22,3135.73,3118584.0,3255.3037999999997,3382.3003499999995,2935.12780351644,3178.616999999993,3422.106196483546,15.320448892304636,0.4119324376207184,45.381033530335955,-63.52166087636897,7.29040266766944,-70.81206354403841,3259444.3
2021-03-16,2021-03-16,3104.97,3128.91,3075.8601,3091.86,2538764.0,3251.8377999999993,3380.8395499999997,2931.094424851101,3166.559999999993,3402.0255751488853,14.87201096135192,0.34137808689708066,41.98115933916641,-58.75485691580434,9.64576530258725,-68.40062221839159,3229122.3
2021-03-15,2021-03-15,3074.57,3082.24,3032.09,3081.68,2918592.0,3248.2903999999994,3379.18185,2938.5759990752836,3150.643999999993,3362.7120009247024,13.46188277220212,0.3374012116413606,41.209630766131205,-55.53419033932869,10.293145503250315,-65.827335842579,3209260.05
2021-03-12,2021-03-12,3075.0,3098.98,3045.5,3089.49,2421888.0,3245.1803999999993,3377.66235,2950.635030832708,3136.148999999993,3321.6629691672783,11.830685925144861,0.3742439714663239,42.0889507827191,-51.1094929551673,11.774274309929368,-62.883767265096665,3166264.55
2021-03-11,2021-03-11,3104.01,3131.7843,3082.93,3113.59,2776391.0,3243.3905999999993,3376.1234499999996,2972.5386798142713,3123.218499999993,3273.898320185715,9.649009199050413,0.46804980259425155,44.83106814869204,-43.78375757333242,15.280007753411397,-59.06376532674382,3088010.45
2021-03-10,2021-03-10,3098.45,3116.46,3030.05,3057.64,3012489.0,3239.5897999999997,3374.30795,2981.599475438492,3111.135499999993,3240.671524561494,8.327250584971397,0.2935111094342926,40.08558375100918,-45.0663940190384,11.197897046164336,-56.264291065202734,3098030.4
2021-03-09,2021-03-09,3017.99,3090.96,3005.1474,3062.85,4030032.0,3236.2108000000003,3372.5805,2994.8804748301854,3100.308499999993,3205.7365251698,6.801131253216099,0.3223503668039856,40.714900559886544,-44.37873506107235,9.508444803304307,-53.887179864376655,3132220.65
2021-03-08,2021-03-08,3015.0,3064.59,2951.31,2951.95,4185008.0,3230.6042,3370.63235,2978.423881711352,3086.714999999993,3195.006118288634,7.016593257792911,-0.12223477848288604,32.814013436035104,-57.55859771582209,-2.9371342811563466,-54.62146343466574,3214580.6
2021-03-05,2021-03-05,3005.0,3009.0,2881.0001,3000.46,5388551.0,3225.2056,3368.6328999999996,2981.6884799269665,3075.4014999999927,3169.114520073019,6.09436004196697,0.10015427983435918,38.441267931015425,-59.34489256835559,-3.778743306951881,-55.56614926140371,3317264.05
2021-03-04,2021-03-04,3012.0,3058.13,2945.43,2977.57,5481578.0,3220.2990000000004,3366.6336499999993,2971.9196383200488,3066.2299999999927,3160.5403616799367,6.151551689204281,0.029956208306817503,36.871942275769754,-62.41480018997845,-5.478920742859792,-56.93587944711866,3444327.05
2021-03-03,2021-03-03,3081.18,3107.775,2995.0,3005.0,3988725.0,3217.1696,3364.327149999999,2964.771928249332,3061.7759999999926,3158.780071750653,6.336457778143184,0.2073524905947773,40.03134077922554,-59.72261769637862,-2.229390599407971,-57.49322709697065,3489068.5
2021-03-02,2021-03-02,3143.47,3163.52,3087.1201,3094.53,2595762.0,3216.0214,3362.8906499999994,2965.7556371778805,3063.7379999999926,3161.7203628221046,6.396262527808334,0.6571303197490289,49.00267150202255,-44.856072141381446,10.109723964471364,-54.96579610585281,3501976.45
2021-03-01,2021-03-01,3127.89,3149.56,3097.99,3146.14,2733963.0,3214.4660000000003,3361.6645999999996,2962.950187525795,3067.258499999992,3171.566812474189,6.801403433991447,0.8781170365474026,53.33639111312192,-26.66111928145665,22.64374145951693,-49.30486074097358,3501376.2
2021-02-26,2021-02-26,3095.2,3122.44,3036.7,3092.93,4246135.0,3212.5148000000004,3359.90805,2964.6664143600888,3069.3034999999923,3173.9405856398957,6.818295136984906,0.6128973530537513,48.73781362164177,-20.24456434451031,23.248237117170618,-43.492801461680926,3548036.75
2021-02-25,2021-02-25,3136.74,3178.26,3047.76,3057.16,4399320.0,3207.8258000000005,3357.77675,2965.5842974603847,3069.848499999992,3174.112702539599,6.792791405804385,0.43915217451947614,45.87442136359434,-19.99569591748741,18.79768443535481,-38.79338035284222,3589829.3
2021-02-24,2021-02-24,3166.75,3171.23,3125.38,3159.53,3011275.0,3204.889000000001,3355.9586,2962.2610792148334,3073.471499999992,3184.6819207851504,7.236795316641704,0.886917428206931,54.17253025342094,-5.973249637421304,26.25610457233673,-32.229354209758036,3592444.0
2021-02-23,2021-02-23,3127.03,3204.73,3093.6,3194.5,4677222.0,3203.368200000001,3354.31465,2956.134489507094,3076.321499999992,3196.50851049289,7.813683354805299,0.9916442280881571,56.619234100891504,8.65430328055345,32.70692599224919,-24.05262271169574,3635441.95
2021-02-22,2021-02-22,3208.13,3232.3199,3172.26,3180.74,3461266.0,3200.7456000000006,3353.0815,2951.9947192139657,3079.814999999992,3207.635280786018,8.300516802861633,0.8947925922998029,55.36663769575539,17.015314368403324,32.85434966407925,-15.839035295675927,3663396.3
2021-02-19,2021-02-19,3328.23,3333.5,3245.75,3249.9,4305184.0,3198.0138000000006,3352.3820499999997,2940.8695784468937,3088.5619999999917,3236.2544215530897,9.563830776464803,1.0461959330865347,60.13981645106396,31.665012827117152,38.00323849823447,-6.338225671117311,3647387.8
2021-02-18,2021-02-18,3282.42,3338.0,3273.94,3328.23,3033607.0,3195.2300000000005,3351.8363999999997,2925.6246605345013,3103.5739999999923,3281.5233394654833,11.467381764732623,1.1312358356451622,64.73918551626623,51.66944582161932,46.4061371941893,5.263308627430018,3616216.8
2021-02-17,2021-02-17,3263.6,3320.91,3259.4996,3308.64,3261801.0,3191.976600000001,3351.1609999999996,2913.295896726726,3112.219499999992,3311.143103273258,12.78339161317295,0.9937083804232634,62.78787779600536,62.19774297285085,45.54754747633666,16.650195496514183,3623377.65
2021-02-16,2021-02-16,3254.05,3308.3,3253.591,3268.95,2574721.0,3188.185600000001,3349.9703999999997,2911.1050038690937,3121.073999999992,3331.04299613089,13.454919436764312,0.8521377030059704,58.91347710372725,63.17365524194702,37.21876779634627,25.954887445600747,3625175.5
2021-02-12,2021-02-12,3250.0,3280.25,3233.31,3277.71,2335339.0,3185.391200000001,3348.5510999999997,2911.1045019606313,3130.875499999992,3350.6464980393525,14.038948405285435,0.8340625044022194,59.507375760869444,63.73776179096512,30.2262994762915,33.51146231467362,3596012.85
2021-02-11,2021-02-11,3292.0,3292.0,3248.06,3262.13,2301417.0,3182.453800000001,3347.3389499999994,2913.445024752037,3139.5074999999915,3365.569975247946,14.401142551687165,0.7712137427176079,57.90423623310404,60.8031348702516,21.83333804446238,38.96979682578922,3589989.3
2021-02-10,2021-02-10,3314.0,3317.9548,3254.0,3286.58,3125174.0,3181.367800000001,3345.869799999999,2913.643230672429,3148.156999999992,3382.670769327555,14.898479925084006,0.7951276600877586,59.73738857133143,60.710406040044745,17.39248737140442,43.317918668640324,3607428.45
2021-02-09,2021-02-09,3312.49,3338.0,3297.84,3305.0,2179355.0,3181.2870000000007,3344.494599999999,2920.387293297743,3160.524999999992,3400.662706702241,15.19606436919497,0.8008169811897662,61.11136202574012,61.8371552299991,14.81538924908702,47.02176598091208,3565771.75
2021-02-08,2021-02-08,3358.5,3364.9999,3304.0,3322.94,3257391.0,3180.505400000001,3343.246449999999,2927.8522820508942,3173.5294999999924,3419.2067179490905,15.482901164088672,0.804078866667572,62.45519039415487,63.74036869299698,13.37488216966792,50.36548652332906,3527139.7
2021-02-05,2021-02-05,3319.0,3377.0,3302.71,3352.15,3620808.0,3180.8546000000006,3341.6243499999996,2958.343291146188,3193.5394999999926,3428.735708853797,14.729500534050379,0.837187620440341,64.60013685670496,67.63404753162195,13.81484880663431,53.819198724987636,3498929.7
2021-02-04,2021-02-04,3330.0,3347.0,3277.75,3331.0,3670661.0,3180.0344000000005,3339.799049999999,2985.2380567566993,3210.0664999999926,3434.894943243286,14.007712503357416,0.7689461757050502,61.84505183064098,66.24353665930357,9.939470347452747,56.304066311850825,3413035.2
2021-02-03,2021-02-03,3425.01,3434.0,3308.62,3312.53,7088781.0,3178.2962000000007,3338.616699999999,3025.0357197994454,3226.814499999992,3428.593280200539,12.506376192405689,0.7123996882001561,59.46015913943463,61.49674035242606,4.154139232460189,57.34260111996587,3493395.35
2021-02-02,2021-02-02,3380.0,3427.74,3361.125,3380.0,6183716.0,3178.3144000000007,3337.8131999999996,3060.7368745236686,3245.564499999992,3430.392125476316,11.389551831511843,0.8636780477310978,64.80007187184546,65.75775831014062,6.732125752139794,59.02563255800082,3603144.9
2021-02-01,2021-02-01,3242.36,3350.26,3235.025,3342.88,4160212.0,3178.5120000000006,3336.7991999999995,3082.265605818274,3257.9819999999922,3433.6983941817107,10.786824124977906,0.7415767760184344,60.10898520150623,62.5678162941781,2.833746988941826,59.734069305236275,3681367.4
2021-01-29,2021-01-29,3230.0,3236.99,3184.55,3206.2,4293556.0,3174.636000000001,3335.204449999999,3091.059346668237,3260.9849999999924,3430.9106533317477,10.421737808162604,0.3387971476765995,46.702383645500284,41.10042666078698,-14.906914115559438,56.00734077634642,3759347.05
2021-01-28,2021-01-28,3235.04,3301.68,3228.69,3237.62,3149228.0,3171.8006000000005,3334.030049999999,3116.146939229754,3268.2194999999924,3420.292060770231,9.3061412044227,0.3993917776980676,49.491275060813166,29.217011229888158,-21.432263637166606,50.649274867054764,3704501.7
2021-01-27,2021-01-27,3341.49,3346.52,3207.08,3232.58,4660158.0,3169.0082,3332.7826999999984,3157.981448834914,3276.9904999999926,3395.9995511650714,7.263313773114631,0.3134154521642627,49.04791819636364,19.562535445820686,-24.869391536987266,44.43192698280795,3717543.6
2021-01-26,2021-01-26,3296.3559,3338.0,3282.87,3326.13,2955235.0,3169.5448000000006,3331.5321999999987,3177.574767187923,3285.320499999993,3393.066232812063,6.559222018799699,0.6893787296021598,56.78620981129778,24.62527912484711,-15.845318286368673,40.470597411215785,3714741.6
2021-01-25,2021-01-25,3328.5,3363.89,3243.1463,3294.0,3749758.0,3169.837,3330.5572999999986,3190.919775905988,3290.295499999993,3389.671224093998,6.040534905998876,0.518638857899052,53.76596451283707,23.488425582243053,-13.585737463178184,37.07416304542124,3668368.4
2021-01-22,2021-01-22,3304.31,3321.91,3283.1644,3292.23,2821914.0,3171.2052000000003,3329.4234999999985,3210.1291038056397,3295.869999999993,3381.6108961943464,5.202929496269788,0.4787732566280735,53.596848080241614,21.977651853487714,-12.077208953546815,34.05486080703453,3636400.8
2021-01-21,2021-01-21,3293.0,3348.55,3289.5675,3306.99,4945051.0,3172.8104,3328.5734499999985,3215.532004549955,3298.724499999993,3381.9169954500308,5.043918972320237,0.5496769567693203,54.871601152664226,22.403616856317512,-9.320995160573613,31.724612016891125,3668394.15
2021-01-20,2021-01-20,3181.99,3279.8,3175.0,3263.38,5309835.0,3174.8579999999997,3327.9703499999987,3212.087348467532,3295.4819999999927,3378.8766515324533,5.06115048010948,0.3075296232427016,50.46080325809123,16.525640255160397,-12.159177409384583,28.68481766454498,3782205.55
2021-01-19,2021-01-19,3107.0,3145.0,3096.0,3120.76,3305142.0,3175.3916000000004,3327.0103999999988,3173.5153220349493,3286.0879999999925,3398.6606779650356,6.8514706827719385,-0.23431672315431235,39.32708332156016,-6.692234922529678,-28.301642069659728,21.60940714713005,3784372.6
2021-01-15,2021-01-15,3123.02,3142.545,3095.17,3104.25,4243995.0,3176.3708,3325.9410999999986,3140.1736029784674,3277.852999999993,3415.532397021518,8.400583981131897,-0.13046107026765597,38.274286509581074,-25.141697473976365,-37.40088369688513,12.259186222908767,3867836.3
2021-01-14,2021-01-14,3167.52,3177.9999,3120.59,3127.47,3070919.0,3177.4056,3324.7162999999982,3117.8519806044383,3270.3409999999926,3422.830019395547,9.32557304547475,0.03153676059327435,40.67952033299018,-34.629768015929585,-37.51116339107068,2.8813953751410963,3904615.3
2021-01-13,2021-01-13,3128.44,3189.95,3122.08,3165.89,3321244.0,3179.6828000000005,3323.3128999999985,3106.3787633171205,3265.5289999999927,3424.679236682865,9.747286683589248,0.1869655927733973,44.530948082910804,-35.59386298466552,-30.780206687845293,-4.813656296820227,3955606.65
2021-01-12,2021-01-12,3120.0,3142.1418,3086.0,3120.83,3418549.0,3181.1742,3321.9545999999987,3086.4990084777714,3257.241499999993,3427.983991522214,10.483870570986017,0.10053441066765874,41.155987980822744,-41.47344805377861,-29.327833405566707,-12.145614648211904,3970275.4
2021-01-11,2021-01-11,3148.01,3156.3841,3110.0,3114.21,3669095.0,3181.7169999999996,3320.6452999999983,3067.634186928888,3247.701999999993,3427.769813071098,11.088936920388955,0.1293285353910534,40.6683308989721,-45.66217591974146,-26.813249017223644,-18.848926902517814,4044762.4
2021-01-08,2021-01-08,3180.0,3190.64,3142.2,3182.7,3537744.0,3182.6209999999996,3319.9569499999984,3061.970539950936,3240.6899999999923,3419.4094600490484,11.029716514017482,0.33776249104581274,47.58772933465568,-38.70779812961928,-15.887096981681172,-22.820701147938106,4058780.05
2021-01-07,2021-01-07,3157.0,3208.542,3155.0,3162.16,3514545.0,3183.6468,3319.0899999999983,3057.039963798629,3231.1904999999924,3405.341036201356,10.779341929939692,0.3018079602115745,45.86039072677012,-35.705757305702264,-10.308044926211327,-25.397712379490937,4053466.9
2021-01-06,2021-01-06,3146.48,3197.509,3131.16,3138.38,4394815.0,3184.9152000000004,3317.6068499999983,3049.2581502106864,3221.5594999999926,3393.8608497892988,10.69676656844653,0.2586220302345102,43.87478247933287,-35.984400009888304,-8.469350104317893,-27.51504990557041,4089674.6
2021-01-05,2021-01-05,3166.01,3223.38,3165.06,3218.51,2655548.0,3188.7256000000007,3316.624099999998,3049.6876560970754,3216.8584999999925,3384.0293439029097,10.393422272252106,0.5049395575252548,51.49565106661221,-24.932341315678514,2.0661668719135164,-26.99850818759203,3868012.95
2021-01-04,2021-01-04,3270.0,3272.0,3144.02,3186.63,4411449.0,3189.7436000000002,3315.336499999998,3057.4171916527366,3207.1899999999923,3356.962808347248,9.339815124595429,0.43136270786776315,48.66447836893988,-20.80033332349649,4.958539891276434,-25.758873214772922,3779399.6
2020-12-31,2020-12-31,3275.0,3282.9219,3241.2,3256.93,2957206.0,3193.0450000000005,3314.3874499999984,3064.43500328996,3202.8924999999927,3341.349996710025,8.645778571090526,0.69514111291921,54.592926400159534,-8.227189625519259,14.025346871402931,-22.25253649692219,3719249.3
2020-12-30,2020-12-30,3341.0,3342.1,3282.47,3285.85,3209310.0,3197.128400000001,3313.771599999998,3063.7623219445295,3206.8749999999927,3349.987678055456,8.925366785762684,0.7759189509730244,56.80298806388829,4.62669358770745,21.503384067703713,-16.876690479996263,3665037.0
2020-12-29,2020-12-29,3309.94,3350.65,3281.223,3322.0,4872933.0,3201.778600000001,3313.882299999998,3059.859940026048,3211.093999999993,3362.3280599739373,9.419472614252022,0.8666700478024418,59.45922964659126,18.368799019530343,28.196391599621286,-9.827592580090942,3751222.25
2020-12-28,2020-12-28,3194.0,3304.0,3172.69,3283.96,5620728.0,3205.186000000001,3313.880699999998,3059.342220439318,3213.6629999999923,3367.9837795606663,9.604042462490586,0.7277625871257642,55.58580881333367,22.719200859818557,26.0374347519276,-3.318233892109041,3799250.75
2020-12-24,2020-12-24,3193.9,3202.0,3169.0,3172.69,1451917.0,3207.4870000000005,3313.507499999998,3059.753327712013,3205.9909999999927,3352.2286722879726,9.122774972729506,0.3861408299278234,46.12127958291142,10.725056689116627,11.234632464980535,-0.5095757758639072,3724084.85
2020-12-23,2020-12-23,3205.0,3210.13,3184.17,3185.27,2093787.0,3209.9354000000003,3313.2023499999978,3059.827850714174,3200.5544999999925,3341.281149285811,8.793891763806476,0.4456943653616403,47.21555904977499,3.6796000696481315,3.351340676409631,0.3282593932385005,3641286.3
2020-12-22,2020-12-22,3202.8434,3222.0,3180.08,3206.52,2381781.0,3215.0268,3312.791849999998,3061.893534396233,3196.268999999992,3330.644465603751,8.408270117675288,0.5381431236496537,49.096276294896676,1.414032761546423,0.868618694646338,0.545414066900085,3619279.65
2020-12-21,2020-12-21,3200.01,3226.9666,3166.0,3206.18,3836846.0,3219.1412,3312.3105999999975,3066.6373413601755,3191.2284999999924,3315.8196586398094,7.808350836664768,0.5600022512160393,49.06615287647726,-0.26109629997063166,-0.6452082934965733,0.3841119935259416,3563869.4
2020-12-18,2020-12-18,3243.99,3249.42,3171.6,3201.65,5995713.0,3223.6227999999996,3312.008799999998,3067.8697894764937,3188.1419999999925,3308.4142105234914,7.544971994566061,0.5561559480000092,48.6379643183616,-2.0351048020543203,-1.9353734364642095,-0.09973136559011075,3598163.3
2020-12-17,2020-12-17,3250.0,3263.51,3221.0,3236.08,3474347.0,3228.2443999999996,3312.0841999999975,3076.0777781373013,3193.9079999999926,3311.738221862684,7.37843556312152,0.6789523915568568,52.062133808463486,1.2727700914638262,1.0980011656431496,0.17476892582067666,3606623.55
2020-12-16,2020-12-16,3176.01,3247.0,3163.68,3240.96,4427616.0,3231.1729999999993,3312.340099999997,3088.7964960596573,3200.7434999999923,3312.6905039403273,6.995062487221188,0.6796229402505588,52.54503927982458,4.226767085032861,3.2415985273697476,0.9851685576631137,3615804.6
2020-12-15,2020-12-15,3181.01,3188.4999,3130.49,3165.12,3323686.0,3231.552599999999,3311.749399999997,3094.4688825448193,3202.6259999999925,3310.7831174551657,6.754277112293065,0.32661335248908924,44.96425684402731,-3.7287252848686876,-3.771115074025441,0.0423897891567534,3628442.95
2020-12-14,2020-12-14,3143.0,3190.47,3126.0,3156.97,4155794.0,3232.833399999999,3311.109049999997,3093.349150879867,3202.1799999999926,3311.010849120118,6.797297411146519,0.2922923492488294,44.22583870369935,-10.348695136619881,-8.312867940621308,-2.0358271959985736,3670170.45
2020-12-11,2020-12-11,3096.66,3118.67,3072.82,3116.42,3064695.0,3234.0185999999994,3310.185549999997,3092.4544761005973,3201.9594999999927,3311.464523899388,6.839875638614145,0.1094265954474401,40.64897441139464,-20.145164827017197,-14.4874701048149,-5.657694722202298,3652477.75
2020-12-10,2020-12-10,3088.99,3142.1,3076.0,3101.49,3030186.0,3232.8577999999993,3309.113199999997,3089.6607872834843,3201.3234999999922,3312.9862127165,6.976034300595251,0.05296849963939074,39.38592295193193,-28.625493601499784,-18.374239103437986,-10.251254498061796,3620532.3
2020-12-09,2020-12-09,3167.89,3174.43,3088.0,3104.2,4100836.0,3231.0517999999993,3307.605199999997,3078.133388541505,3197.3984999999925,3316.66361145848,7.460134322230252,0.10928012031233324,39.751862413937346,-33.68753427837646,-18.749023824251733,-14.938510454124728,3648686.9
2020-12-08,2020-12-08,3158.9,3184.13,3120.02,3177.29,3286303.0,3230.9827999999998,3306.364049999997,3079.6037552987723,3198.1549999999925,3316.7062447012127,7.413727270955939,0.41200008041848185,48.740316833510256,-26.988521943271735,-9.640009191317606,-17.34851275195413,3637274.8
2020-12-07,2020-12-07,3156.48,3180.76,3141.69,3158.0,2751316.0,3229.1448,3305.074049999997,3082.26674460664,3199.1359999999927,3316.0052553933456,7.30630116339869,0.3240084620136445,46.75763564682494,-24.239654192323542,-5.512913152295532,-18.72674104002801,3555099.85
2020-12-04,2020-12-04,3198.21,3198.21,3158.76,3162.58,2913611.0,3225.8317999999995,3303.9866999999963,3078.783815070695,3196.3394999999928,3313.8951849292907,7.355644475769751,0.3564106022592741,47.30571817933441,-21.20490620291912,-1.9825321303128867,-19.222374072606232,3568003.0
2020-12-03,2020-12-03,3205.46,3228.64,3181.31,3186.73,2892039.0,3223.3935999999994,3303.202199999996,3078.7904588989195,3196.344499999993,3313.8985411010663,7.355530112669247,0.459106042166061,50.21587154604392,-15.459530731564428,3.010274672833443,-18.46980540439787,3492032.5
2020-12-02,2020-12-02,3221.65,3232.0,3173.2601,3203.53,3129304.0,3222.085199999999,3302.4411999999966,3079.3650835060007,3193.674499999993,3307.983916493985,7.1584888500059956,0.5431088719647404,52.1938125221199,-8.878769676432967,7.672828582371924,-16.55159825880489,3500637.4
2020-12-01,2020-12-01,3188.5,3248.95,3157.18,3220.08,4493554.0,3220.9325999999987,3301.228999999996,3083.3179314819113,3190.385999999993,3297.454068518075,6.711919405243259,0.6386687945855304,54.12733741385014,-1.8731048965137234,11.742794689832934,-13.615899586346657,3564849.6
2020-11-30,2020-11-30,3208.48,3228.39,3125.55,3168.04,4063916.0,3219.050799999999,3299.6279999999965,3094.0203383403773,3182.6879999999933,3271.3556616596093,5.571872684951599,0.41739942316159667,47.607127097171436,-3.7152993976510515,7.920480150956484,-11.635779548607536,3524398.75
2020-11-27,2020-11-27,3211.26,3216.19,3190.05,3195.34,2392867.0,3217.225999999999,3298.225749999996,3102.3344723537975,3178.2569999999932,3254.179527646189,4.777620415604897,0.6125028402611599,50.94549272937188,-1.35795612779566,8.2222587366495,-9.58021486444516,3363005.7
2020-11-25,2020-11-25,3141.87,3198.0,3140.26,3185.07,3790403.0,3214.827399999999,3296.901099999996,3102.9432491201173,3178.8759999999934,3254.8087508798694,4.777333301448449,0.5407860898507784,49.663482940574006,-1.0123001566294079,6.854331766252602,-7.86663192288201,3479930.0
2020-11-24,2020-11-24,3100.5,3134.25,3086.258,3118.06,3570889.0,3210.729799999999,3295.205549999996,3095.1902154428362,3175.515499999993,3255.84078455715,5.059039047811739,0.14235732050778047,42.20130920370384,-9.546739365771828,-1.3440859543118542,-8.202653411459973,3553785.1
2020-11-23,2020-11-23,3116.6986,3139.745,3065.46,3098.39,4708887.0,3205.6546,3293.3517499999957,3084.478146236974,3170.1089999999936,3255.739853763013,5.402391764006822,0.08123154886161862,40.28771332913807,-17.971257203230834,-7.814883033416688,-10.156374169814146,3670140.4
2020-11-20,2020-11-20,3117.02,3132.89,3098.0456,3099.4,3380138.0,3201.0225999999993,3291.4279499999957,3075.560400963918,3164.7699999999936,3253.9795990360694,5.637667131328722,0.1336156607230221,40.437062256838566,-23.432305023591198,-10.620744683021641,-12.811560340569557,3647305.0
2020-11-19,2020-11-19,3105.31,3125.0,3080.92,3117.02,3010270.0,3197.1123999999995,3289.385549999996,3070.701337248752,3160.5384999999933,3250.3756627512344,5.684927600232761,0.2577923285461722,43.11032162963803,-24.50653469407598,-9.35597948280514,-15.150555211270841,3498032.85
2020-11-18,2020-11-18,3134.0,3140.0,3105.1,3105.46,2916836.0,3191.621599999999,3287.3663999999953,3068.184865717472,3154.0074999999933,3239.830134282515,5.44213254296457,0.21716377383512428,41.78529361643609,-26.28898931575077,-8.910747283583941,-17.378242032166828,3470157.3
2020-11-17,2020-11-17,3183.5445,3189.25,3135.26,3135.66,3444735.0,3187.4771999999994,3285.6544499999954,3072.520309299411,3148.742499999993,3224.964690700575,4.841436903816814,0.41418181582195535,46.418606154217414,-23.05256350651598,-4.539457179479321,-18.51310632703666,3421013.25
2020-11-16,2020-11-16,3093.2,3142.7,3072.685,3131.06,3808676.0,3185.9743999999987,3283.994149999996,3070.8350960641947,3147.0394999999926,3223.2439039357905,4.84292643519715,0.39515369732794353,45.82039665990173,-20.902513671571796,-1.911525875628108,-18.99098779594369,3445262.75
2020-11-13,2020-11-13,3122.0,3141.7227,3085.39,3128.81,3762587.0,3183.798199999999,3282.243199999996,3069.172875298722,3145.6314999999927,3222.0901247012634,4.861257569506851,0.38999605953078853,45.51144452820887,-19.25545795652897,-0.21157612846822715,-19.043881828060744,3425602.4
2020-11-12,2020-11-12,3159.95,3175.88,3086.05,3110.28,4371208.0,3181.3521999999994,3280.440649999996,3068.3515978900973,3145.3244999999924,3222.2974021098876,4.8944331250969695,0.27235819983791965,42.94337872748037,-20.135106280104083,-0.872979561634672,-19.26212671846941,3490928.05
2020-11-11,2020-11-11,3061.78,3139.145,3050.0,3137.39,4366923.0,3177.577399999999,3279.0197499999963,3072.686724025832,3147.1194999999925,3221.552275974153,4.730216057837056,0.4346423677428727,47.60181888073652,-16.790411028488506,1.9773725519847218,-18.76778358047323,3557764.9
